id,name,brand,variant,power_badge,status_Official,location,shop_name,price,rating,sold,url_shop,url_image
12595262377,PS4 SLIM Original Playstation Garansi 1 Tahun,Sony,Playstation,True,False,Jakarta Pusat,GoPayLess Shop,2660000,5.0,135,https://www.tokopedia.com/gopaylessshop/ps4-slim-original-playstation-garansi-1-tahun-500gb-1-stik-free-basic-ce1b5?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/22/3d665144-7505-4588-b3a1-a18fa20c1964.jpg
14365679077,Box Playstation Portable (PLAYBOX) for PS4 / PS3,Sony,Playstation,True,False,Padang,Kadaitekno,5500000,5.0,6,https://www.tokopedia.com/kadaitekno/box-playstation-portable-playbox-for-ps4-ps3-playbox-monitor-ps3-ae828?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/28/e422272a-21b7-4a67-9a01-4d299df5ddfc.jpg
12136423100,Sony PlayStation Portal Remote Player For Play Station 5 / PS 5 / PS5,Sony,Playstation,True,True,Jakarta Utara,PS Enterprise Official,3588000,5.0,127,https://www.tokopedia.com/psenterprise/sony-playstation-portal-remote-player-for-play-station-5-ps-5-ps5?extParam=ivf%3Dtrue%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/17/159d8a02-fe87-4727-8fd2-4ce337cceca8.jpg
14966477571,Sony Playstation Portal Portabel PS5 Console Game PS 5 Gaming,Sony,Playstation,True,True,Malang,supergame malang,3690000,5.0,17,https://www.tokopedia.com/supergame-malang/sony-playstation-portal-portabel-ps5-console-game-ps-5-gaming-import-38c8c?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/26/df9bc988-a3a1-4974-b3f6-006e9a4e4777.jpg
2701758025,PS4 Slim 1TB Original Playstation PS 4 Garansi Panjang Free Games,Sony,Playstation,True,False,Jakarta Selatan,LE Game Shop,2200000,5.0,330,https://www.tokopedia.com/legameshop/ps4-slim-1tb-original-playstation-ps-4-garansi-panjang-free-games-motherboard-no-pes21?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/3/e7565b10-f41f-44fa-a995-771b15beb619.png
3336396759,PS4 FAT 500GB Ori dan Bergaransi/Playstation/PS 4 bukan Slim/Pro,Sony,Playstation,True,False,Jakarta Selatan,LE Game Shop,1699999,5.0,41,https://www.tokopedia.com/legameshop/ps4-fat-500gb-ori-dan-bergaransi-playstation-ps-4-bukan-slim-pro-motherboard-hitam-non-pes21?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/3/c9733d10-82c9-4859-ab97-e2abbd197458.png
12151634357,PS5 Slim Disc Digital Console Sony Playstation Model PS 5 Slim,Sony,Playstation,True,True,Malang,supergame malang,7290000,5.0,45,https://www.tokopedia.com/supergame-malang/ps5-slim-disc-digital-console-sony-playstation-model-ps-5-slim-slim-digital-jp-80a26?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/21/73ba4fcf-0314-4985-9c26-10db270291ac.jpg
13112924536,PlayStation 5 Disk / PS5 Console Disc Edition Slim 1TB (SI),Sony,Playstation,True,True,Jakarta Utara,PS Enterprise Official,7849000,5.0,57,https://www.tokopedia.com/psenterprise/playstation-5-disk-ps5-console-disc-edition-slim-1tb-si-preloved-0400c?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/13/cc05ac76-a97b-416e-ada6-4a1af9a4c5b5.jpg
13956652974,PAKET RENTAL PLAYSTATION PS3 PS4 PS5 Lengkap Online Offline Full Games Permanen TV Billing,Sony,Playstation,True,True,Surabaya,Kyuuden Store,4600000,5.0,3,https://www.tokopedia.com/kyuudenmusic/paket-rental-playstation-ps3-ps4-ps5-lengkap-online-offline-full-games-permanen-tv-billing-2-unit-ps3-unit-saja-1b9cd?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/20/95c16093-3772-4d9a-8a55-22a83b38fae5.png
14029480262,PS5 PlayStation 5 Console Disc Version Garansi Resmi,Sony,Playstation,True,True,Jakarta Pusat,Butikgames,7999000,5.0,44,https://www.tokopedia.com/butikgames/ps5-playstation-5-console-disc-version-garansi-resmi-ps5-slim-jp-tanpa-game-12b68?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/4/18b02c5d-2cfe-41d7-8104-3af534bc37d7.jpg
6102004403,PLAYSTATION 2 HDD 120GB/80GB/60GB/40GB - Gratis Garansi 1Tahun,Sony,Playstation,True,False,Jakarta Utara,Matahari Game,520000,5.0,179,https://www.tokopedia.com/mataharigame/playstation-2-hdd-120gb-80gb-60gb-40gb-gratis-garansi-1tahun-mesin-aja-1-stik?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/29/8070c709-29e7-4712-b6ee-0e236a034558.jpg
14990190222,Sony Playstation Portal Portabel PS5 Console Game PS 5 Gaming,Sony,Playstation,True,True,Malang,focusgame,3590000,5.0,5,https://www.tokopedia.com/focusgame/sony-playstation-portal-portabel-ps5-console-game-ps-5-gaming-import-49b19?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/23/24602a2c-be10-4309-a5b2-e40203d8c47e.jpg
12317025473,PS4 Playstation 4 Slim 1TB,Sony,Playstation,True,False,Madiun,Central Console Games,2000000,5.0,14,https://www.tokopedia.com/centralconsolegames/ps4-playstation-4-slim-1tb-nostik-nogame-fat-500-gb-8f467?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/21/22a75a3e-7833-4c3c-b676-f78639e55625.png
