name,brand,variant,power_badge,status_official,location,shop_name,price,rating,sold,url_shop,url_image
PS5 Final Fantasy VII Rebirth / FF 7 Rebirth/ Final Fantasy 7 Rebirth,Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,845000.0,5.0,265.0,https://www.tokopedia.com/psenterprise/ps5-final-fantasy-vii-rebirth-ff-7-rebirth-final-fantasy-7-rebirth-cero-ee56e?extParam=ivf%3Dtrue,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/23/12d3b23c-03b3-491d-bc50-153233dc0698.jpg.webp?ect=4g
PS4 God of War Ragnarok (R3/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,619000.0,5.0,298.0,https://www.tokopedia.com/psenterprise/ps4-god-of-war-ragnarok-r3-english-reg-2-817bb?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/15/124f7a4e-bec1-4037-803c-9046a1b8e317.jpg.webp?ect=4g
NBA 2K24 NBA2K24 NBA24 NBA 24 PS4 Kobe Bryant Edition,Sony,PlayStation,official store badge,True,Jakarta Pusat,Butikgames,299000.0,5.0,35.0,https://www.tokopedia.com/butikgames/nba-2k24-nba2k24-nba24-nba-24-ps4-kobe-bryant-edition?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/11/3ebe0771-085d-4f77-b748-d2f977803aac.jpg.webp?ect=4g
PS5 PS 5 Marvel Spider-Man 2 / Spiderman 2 Full Games Digital Code,Sony,PlayStation,official store badge,True,Jakarta Barat,souvigameshop,298000.0,5.0,71.0,https://www.tokopedia.com/souvigameshop/ps5-ps-5-marvel-spider-man-2-spiderman-2-full-games-digital-code-digi-psn-acc-25d05?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/14/1d8c7a46-01c8-4668-aebb-0b5ebc375600.png.webp?ect=4g
PS4 Grand Theft Auto V : Premium Edition / GTA V / GTA 5,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,307970.0,5.0,80.0,https://www.tokopedia.com/gamebay/ps4-grand-theft-auto-v-premium-edition-gta-v-gta-5-reg-2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/7/13925daa-c43f-41b3-b84a-3317a6055555.png.webp?ect=4g
PS4 Red Dead Redemption 2 / RDR 2,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,334750.0,5.0,537.0,https://www.tokopedia.com/gamehunter/ps4-red-dead-redemption-2-rdr-2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/25/295e3dcb-bbc1-44a0-9d32-896a5b32a69c.jpg.webp?ect=4g
BD PS3/ Kaset PS3 ORIGINAL MURAH PROMO English,Sony,PlayStation,official store badge,True,Tangerang,MPGAME,45000.0,5.0,79.0,https://www.tokopedia.com/mpgame/bd-ps3-kaset-ps3-original-murah-promo-english?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/product-1/2020/6/29/1860903/1860903_4f053a41-dd4e-48c2-b524-6b99ffe11374_1343_1343.webp?ect=4g
Patch Option File PES 21 ORIGINAL PS4 LINK DOWNLOAD : KIRIM INVOICE,Sony,PlayStation,official store badge,True,Kab. Bekasi,Nis_Niz_Store,50000.0,5.0,110.0,https://www.tokopedia.com/nisnizstore/patch-option-file-pes-21-original-ps4-link-download-kirim-invoice?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/6/1d85c105-22c8-47b3-b7c1-f04e047022b9.png.webp?ect=4g
PS5 Grand Theft Auto V / GTA V (R3/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,309000.0,5.0,273.0,https://www.tokopedia.com/psenterprise/ps5-grand-theft-auto-v-gta-v-r3-english-r2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/21/bbc94c67-b092-4575-8498-98de31bf76c2.jpg.webp?ect=4g
PS Plus Deluxe - PlayStation Plus Deluxe 1 Year - PS4 Digital Sharing,Sony,PlayStation,official store badge,True,Jakarta Utara,Mahkota Singa Raja,349000.0,5.0,422.0,https://www.tokopedia.com/maharajagames/ps-plus-deluxe-playstation-plus-deluxe-1-year-ps4-digital-sharing-secondary-playstation-4-2bde6?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/11/3dbf22e7-5c25-46a3-9715-10fb0bc7f2ae.png.webp?ect=4g
PS4 Call of Duty Modern Warfare III/CoD Modern Warfare 3/CoD MW3 (R3),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,853870.0,5.0,31.0,https://www.tokopedia.com/psenterprise/ps4-call-of-duty-modern-warfare-iii-cod-modern-warfare-3-cod-mw3-r3-reg-3-effd2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/23/c1b5c5d2-5951-45df-abe2-ecf3e0e48042.jpg.webp?ect=4g
PS4 Ghost of Tsushima DIRECTORS CUT (R3/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,429000.0,5.0,130.0,https://www.tokopedia.com/psenterprise/ps4-ghost-of-tsushima-directors-cut-r3-english-euro-28d96?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/9/38ac43ec-195a-4c7b-8ee9-ff627a22d2ac.jpg.webp?ect=4g
PS Enterprise Outlet MG2 -  Payment Method Tokopedia,Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,8370000.0,5.0,17.0,https://www.tokopedia.com/psenterprise/ps-enterprise-outlet-mg2-payment-method-tokopedia?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/19/c4478ed5-2bde-4ed5-a17f-04b37df99160.jpg.webp?ect=4g
PS4 CTR Nitro Fueled / Crash Team Racing,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,448050.0,5.0,293.0,https://www.tokopedia.com/gamehunter/ps4-ctr-nitro-fueled-crash-team-racing?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/7/c8fd8ae2-1955-4408-a7b0-47d6d7be23c0.jpg.webp?ect=4g
NBA 2K24 NBA2K24 NBA24 NBA 24 PS5 Kobe Bryant Edition,Sony,PlayStation,official store badge,True,Jakarta Pusat,Butikgames,365000.0,5.0,8.0,https://www.tokopedia.com/butikgames/nba-2k24-nba2k24-nba24-nba-24-ps5-kobe-bryant-edition-r2-79c02?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/11/adae799a-f7cf-4237-8138-2eb65c2997c8.jpg.webp?ect=4g
PS4 Far Cry 6 / FARCRY 6 [English],Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,324450.0,5.0,183.0,https://www.tokopedia.com/gamehunter/ps4-far-cry-6-farcry-6-english-reg-3-5a979?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/28/f8fe88fe-57ef-444f-b165-c669bdef41fe.jpg.webp?ect=4g
PS5 Overcooked! All You Can Eat (R1/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,299000.0,5.0,52.0,https://www.tokopedia.com/psenterprise/ps5-overcooked-all-you-can-eat-r1-english?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/13/ac666742-dcec-4d16-b3ac-108dbaa46c53.jpg.webp?ect=4g
PS4 Grand Theft Auto: The Trilogy The Definitive Edition (R3/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,325000.0,5.0,37.0,https://www.tokopedia.com/psenterprise/ps4-grand-theft-auto-the-trilogy-the-definitive-edition-r3-english-reg-3?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/11/2/abf68987-73fd-46a9-ac39-e6d380c62cac.jpg.webp?ect=4g
PS5 The Last of Us Part I / Last Of Us Remastered,Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,668470.0,5.0,75.0,https://www.tokopedia.com/psenterprise/ps5-the-last-of-us-part-i-last-of-us-remastered-reg2-1183d?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/6/24/0d70cac3-913a-480f-9ed1-c24c06d201f7.jpg.webp?ect=4g
PS5 Assassins Creed Mirage / Assassin's Creed Mirage,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,493370.0,5.0,67.0,https://www.tokopedia.com/gamehunter/ps5-assassins-creed-mirage-assassin-s-creed-mirage?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/22/905ff210-ebfc-4faa-a6be-c0baccf08a19.jpg.webp?ect=4g
PS5 MotoGP 24 / Moto GP 2024 ,Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,695250.0,5.0,12.0,https://www.tokopedia.com/psenterprise/ps5-motogp-24-moto-gp-2024?extParam=ivf%3Dtrue,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/16/b79b785f-34d0-47a8-b45c-4b2225c2cb77.jpg.webp?ect=4g
PS5 Gran Turismo 7 ,Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,641690.0,5.0,26.0,https://www.tokopedia.com/psenterprise/ps5-gran-turismo-7-reg-2-4e60e?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/26/b2e55b1e-1d37-4f70-af00-81fb09181ff2.jpg.webp?ect=4g
PS5 Rise of the Ronin,Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,818850.0,5.0,49.0,https://www.tokopedia.com/psenterprise/ps5-rise-of-the-ronin-reg3-ed695?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/14/75ed3720-54b3-4c78-8cb4-5cd4c4796b7a.jpg.webp?ect=4g
Ps5 Eiyuden Chronicle Hundred Heroes,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,643750.0,5.0,18.0,https://www.tokopedia.com/gamebay/ps5-eiyuden-chronicle-hundred-heroes-region-2-18b3d?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/4/24/c5e48df7-a735-438d-88bd-12a0926ac24c.png.webp?ect=4g
PS4 WWE 2K24 / WWE 2024 / WWE 24,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,643750.0,5.0,9.0,https://www.tokopedia.com/gamebay/ps4-wwe-2k24-wwe-2024-wwe-24-region-2-d3012?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/9/80dbaf2d-f3c4-4414-b318-a0094bd8669f.png.webp?ect=4g
PS5 Devil May Cry 5 Special Edition / DMC 5 Special Edition,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,386250.0,5.0,104.0,https://www.tokopedia.com/gamehunter/ps5-devil-may-cry-5-special-edition-dmc-5-special-edition?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/26/cbdf71f1-1a42-44b8-99fc-f23f63c78a49.jpg.webp?ect=4g
PS4 God of War,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,252350.0,5.0,295.0,https://www.tokopedia.com/gamehunter/ps4-god-of-war?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/19/bcc74853-813f-43b5-8709-6b547a975b99.jpg.webp?ect=4g
PS5 Horizon Forbidden West (R3/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,513970.0,5.0,146.0,https://www.tokopedia.com/psenterprise/ps5-horizon-forbidden-west-r3-english?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/11/2/0bddad64-abeb-444d-86e5-7ad8ab80073e.jpg.webp?ect=4g
PS5 Demon Slayer Kimetsu no Yaiba The Hinokami Chronicles (R3),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,399640.0,5.0,76.0,https://www.tokopedia.com/psenterprise/ps5-demon-slayer-kimetsu-no-yaiba-the-hinokami-chronicles-r3-reg-2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/21/25bb05d1-8917-44e0-ad5b-1158139a07d5.jpg.webp?ect=4g
CTR Crash Team Racing Nitro Fueled - PS4 - PlayStation4 Game Sharing,Sony,PlayStation,official store badge,True,Jakarta Utara,Mahkota Singa Raja,9000.0,5.0,195.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsUa6A1p6Ayfbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyfoAjDUMoFyaUEo_nFbm-FQRo2PcB5QiUEoiFiy3hSUstiyfV7g3P5rSBwySBwrI-5gIusPmUDUMNOQ3-BrBY5gBYxgIHi6sJObm-XP3Oig9-wy3zp9R-BrZUEH_1DUMoxPVY2gIHi6BDaHAjNbAUhH_rDHsJh6V7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstigcuMUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sUd6ZdaHpHOHsUFH_yfHpKdoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo1pea_7zu8jY1_9B6ucrF_32go1Nk39B-q9P23_oZ8uKp_Mhg3J2ky1o-ojBke9uvuVBd_BzooJNJ39x6uJ77_jzg8JN2Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1BN_32qQu2kypugq_CE_1zoHJh119xguVB7_7Pgou2_HAu6u71a_S2C8jNE_Mho8MP2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12M_32V8JYc6IPy8j-M_1yNgjOc6IPy8j-M_1o-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-oJY_oIBo8j7h_32-P7O13_-o8Mr7_MB-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-o1N2oA-6zVjO_jzso1NJgp-vzcoE_joG6ZUDUMoDP9o7g9-wq3zwPsUi6sJN6Andbm-FrMBsguYiq3ei6s1FHmFigfYxQVY2gmUEHR7?page=2&ob=0&management_type=1&t=desktop&pub_unit=0&pub_domain=0&src=directory&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fmaharajagames%2Fctr-crash-team-racing-nitro-fueled-ps4-playstation4-game-sharing-secondary-playstation-5-50823%3Fsrc%3Dtopads&pub_id=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/7/b9dc4fc9-2d6b-4e66-8d5d-3668c0de0a46.jpg.webp?ect=4g
"Spiderman Miles Morales - PS4, PS5 Game Sharing",Sony,PlayStation,official store badge,True,Jakarta Utara,Mahkota Singa Raja,59000.0,5.0,90.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsU7HpeF6_yFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyfoAjDUMoFyaUEo_nFbm-FQRo2PcB5QiUEoaFiy3hSUstiyfV7g3P5rSBwySBwrI-5gIusPmUDUMNOQ3-BrBY5gBYxgIHi6sJObm-XP3Oig9-wy3zp9R-BrZUEH_1DUMoxPVY2gIHi6BDaHAjNbAUhH_rDHsJh6V7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstigcuMUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sURoidaoAJhHpeNHpHOHseFoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xHqBjh_32So1Oku_-oucD7_92zH7O1z3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_32-HB2W3_ovu7B7_92C8jNAHACou71a_VztQ1Y9u9zvuVgt_M2sP7OEyR2quJ77Z3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY23I2-8JO1qcgozsxR3I2mgBxEeMgozsxR3I2Cq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81NE39uoqBVd_uzoHJY1_926uJjF_1zuq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81Y139uoqBjp_S2ooJNE__z6qBVR_uoG6ZUDUMoDP9o7g9-wq3zwPsUi6sUpHsJObm-FrMBsguYiq3ei6s1FHmFigfYxQVY2gmUEHR7?r=https%3A%2F%2Fwww.tokopedia.com%2Fmaharajagames%2Fspiderman-miles-morales-ps4-ps5-game-sharing-ps4-secondary-809b1%3Fsrc%3Dtopads&src=directory&page=2&dv=desktop&pub_domain=0&management_type=1&ob=0&pub_unit=0&pub_id=0&t=desktop,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/2/5c9287d4-3e60-489a-b0dc-0bf3276e88fc.jpg.webp?ect=4g
Resident Evil 7 Biohazard - PS4 - PS5 - Digital Game Sharing,Sony,PlayStation,official store badge,True,Jakarta Utara,Mahkota Singa Raja,9000.0,5.0,6.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsU7H_KFosjpbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyfoAjDUMoFyaUEo_nFbm-FQRo2PcB5QiUE6mFiy3hSUstiyfV7g3P5rSBwySBwrI-5gIusPmUDUMNOQ3-BrBY5gBYxgIHi6sJObm-XP3Oig9-wy3zp9R-BrZUEH_1DUMoxPVY2gIHi6BDaHAjNbAUhH_rDHsJh6V7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstigcuMUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sUdHaddopKRHAJOHpUaoAraoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32-81NW3MO68Mh2_VzoP7OE19z6zJgt_MjFoV2kQchHucDh3uzgH7OJ__ooHBuE_7o-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3Fd81O1z_zy8j-M_1ydPOKh6IPy8j-M_1ydP7B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OkgR2HqMrp_7zsP7O1u92oqjjF_S2-H1B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Okqp-Hqj1O_M2oH1Y1yRP6uJBd_Ozuq3gzv_7ibm-sQIupPcua9fBj9RyaUsthHsr76ZFirI-2yfuwyMBjUstOHAnDUMP5y3hwq3ei6soY?dv=desktop&management_type=1&pub_id=0&pub_domain=0&page=2&t=desktop&ob=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fmaharajagames%2Fresident-evil-7-biohazard-ps4-ps5-digital-game-sharing-ps5-secondary-ced14%3Fsrc%3Dtopads&pub_unit=0&src=directory,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/19/42eb685f-69a8-458d-9f72-88ed30ab8a74.jpg.webp?ect=4g
" NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto, PS5 Digital ",Sony,PlayStation,official store badge,True,Jakarta Utara,morelife.sneakers,19000.0,5.0,25.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsU7H_KaHAnfbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyfoAjDUMoFyaUEo_nFbm-FQRo2PcB5QiUE6ZFiy3hSUstiyfV7g3P5rSBwySBwrI-5gIusPmUDUMNOQ3-BrBY5gBYxgIHi6sJObm-XP3Oig9-wy3zp9R-BrZUEH_1DUMoxPVY2gIHi6BDaHAjNbAUhH_rDHsJh6V7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstigcuMUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sURHZd7HpKNoprd6_nFH_jDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkZ9B6Qu2W_S2Dq1h1_9Po8BV7_jzcqJN2HAzqqMhD_Vz0HuB13_oozJ7p__-u8jYAZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBD6IBouJ173I2mgjOc6IPyH_xR3I2mgjOc6IP-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqMod_c2z8jYJqpo68MrO_1zC8JY_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_u61peh_M2u8JN1ypz6uJ1F_32zq3gzv_7ibm-sQIupPcua9fBj9RyaUstaopja6mFirI-2yfuwyMBjUstOHAnDUMP5y3hwq3ei6soY?t=desktop&dv=desktop&pub_id=0&page=2&src=directory&pub_domain=0&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fmorelifesneaks%2Fnaruto-shippuden-ultimate-ninja-storm-4-road-to-boruto-ps5-digital-secondary-card-f3cdc%3Fsrc%3Dtopads&ob=0&pub_unit=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/13/92f02514-ab4b-4f2b-add8-239c8fd1e215.jpg.webp?ect=4g
"Gran Turismo 7 - PS4 - PlayStation4 Game Sharing - Playstation 5, Secondary",Sony,PlayStation,official store badge,True,Jakarta Utara,Mahkota Singa Raja,99000.0,5.0,147.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJp6AKho_jfbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyfoAjDUMoFyaUEo_nFbm-FQRo2PcB5QiUEH_nDUMVDgaUEUMoxPcuSQR-N9f-N9RCaQfzOyReibm-XP3Oig9-wQfgwy3zpUsthoZFiQSuWyMua9fVjrOYag9Ji6sJObm-sy9zwq3zpUs2QHsnN6ZFaH_JRbAUhH_xPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMzBgiUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstaop1X6_rpHsjRos1RH_1poiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32-81NW3MO68Mh2_VzoP7OE19z6zJgt_MjFoV2kQchHucDh3uzgH7OJ__ooHBuE_7o-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3Fd81O1z_zy8j-M_1ydPOKh6IPy8j-M_1ydP7B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OkypVHqMDp_92-o1NE3_V68j1h_92gq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81Y1u9u6zJ1h_1zC8JY1gR2vucrh_BoG6ZUDUMoDP9o7g9-wq3zwPsUi6sUfH_yhbm-FrMBsguYiq3ei6s1FHmFigfYxQVY2gmUEHR7?pub_domain=0&dv=desktop&pub_id=0&ob=0&t=desktop&pub_unit=0&src=directory&r=https%3A%2F%2Fwww.tokopedia.com%2Fmaharajagames%2Fgran-turismo-7-ps4-playstation4-game-sharing-playstation-5-secondary-1f7ae%3Fsrc%3Dtopads&page=2&management_type=1,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/2/33019801-be52-4dad-8f47-d9997a879b3c.jpg.webp?ect=4g
PS4 Riders Republic / Rider Republic,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,307970.0,5.0,42.0,https://www.tokopedia.com/gamehunter/ps4-riders-republic-rider-republic?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/2/19bd435f-4106-4d00-9072-7653c605c851.jpg.webp?ect=4g
Ps4 Kingdom Hearts III (R2/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,193640.0,5.0,18.0,https://www.tokopedia.com/psenterprise/ps4-kingdom-hearts-iii-r2-english-reg2-f0f25?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/21/adfd280f-9a33-4b81-a272-303ec2a7db99.jpg.webp?ect=4g
